run,R,S,T,P,noise,prob_end,repetitions,turns,n_strategies,selected_strategies
334,3.26,-0.63,5.76,1.03,0.05,0.07,69,69,20,"Meta Winner: 18 players|DoubleCrosser: (D, D)|Anti Tit For Tat|Evolved HMM 5|Suspicious Tit For Tat|Defector|Tit For Tat|Bully|Cooperator|Tit For 2 Tats|Cycler DC|Random: 0.5|Win-Shift Lose-Stay: D|GTFT: 0.33|Alternator|Evolved FSM 16|Grudger|Win-Stay Lose-Shift|Meta Mixer: 18 players|Soft Joss: 0.9"
335,3.2,-0.77,4.51,0.81,0.02,0.02,49,119,18,"Evolved FSM 16|DoubleCrosser: (D, D)|Meta Mixer: 16 players|Anti Tit For Tat|Suspicious Tit For Tat|Bully|Cycler DC|Soft Joss: 0.9|Alternator|Meta Winner: 16 players|GTFT: 0.33|Win-Shift Lose-Stay: D|Tit For 2 Tats|Defector|Grudger|Cooperator|Random: 0.5|Win-Stay Lose-Shift"
336,3.89,-0.72,4.18,1.45,0.01,0.07,25,134,19,"Win-Shift Lose-Stay: D|Random: 0.5|Bully|Tit For Tat|Cooperator|Tit For 2 Tats|Soft Joss: 0.9|Defector|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Suspicious Tit For Tat|Meta Mixer: 17 players|GTFT: 0.33|Anti Tit For Tat|Evolved HMM 5|Alternator|Grudger|Cycler DC|Meta Winner: 17 players"
337,2.51,-0.02,4.88,1.18,0.04,0.09,50,140,16,Random: 0.5|Tit For Tat|Win-Shift Lose-Stay: D|Cycler DC|Grudger|Meta Mixer: 14 players|Meta Winner: 14 players|Defector|Evolved HMM 5|Alternator|Win-Stay Lose-Shift|GTFT: 0.33|Evolved FSM 16|Tit For 2 Tats|Suspicious Tit For Tat|Anti Tit For Tat
338,2.77,0.4,4.51,1.28,0.09,0.07,78,61,17,"Tit For 2 Tats|Alternator|Meta Winner: 15 players|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Anti Tit For Tat|DoubleCrosser: (D, D)|Evolved FSM 16|Cooperator|Cycler DC|Grudger|Bully|Tit For Tat|Defector|Evolved HMM 5|Random: 0.5|Meta Mixer: 15 players"
339,3.85,-0.16,5.47,0.67,0.09,0.01,30,179,11,"Evolved HMM 5|Bully|Grudger|DoubleCrosser: (D, D)|GTFT: 0.33|Tit For Tat|Evolved FSM 16|Alternator|Tit For 2 Tats|Random: 0.5|Meta Mixer: 10 players"
340,3.58,-0.2,5.26,0.27,0.06,0.03,20,29,8,"Tit For Tat|Evolved HMM 5|Cycler DC|DoubleCrosser: (D, D)|GTFT: 0.33|Meta Winner: 7 players|Soft Joss: 0.9|Grudger"
341,2.35,-0.34,4.27,1.19,0.03,0.01,57,47,15,"Tit For 2 Tats|Meta Mixer: 13 players|Tit For Tat|Alternator|Evolved HMM 5|Soft Joss: 0.9|Win-Shift Lose-Stay: D|GTFT: 0.33|Win-Stay Lose-Shift|Meta Winner: 13 players|Cooperator|Anti Tit For Tat|Evolved FSM 16|DoubleCrosser: (D, D)|Bully"
342,3.44,0.84,4.23,0.87,0.05,0.07,25,58,9,Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Random: 0.5|Tit For 2 Tats|Bully|Meta Winner: 8 players|Cooperator|Evolved FSM 16
343,3.65,-0.62,4.43,1.45,0.02,0.08,13,75,11,Tit For Tat|Soft Joss: 0.9|Meta Winner: 9 players|Grudger|Meta Mixer: 9 players|Anti Tit For Tat|Alternator|Evolved FSM 16|Bully|Defector|Suspicious Tit For Tat
344,3.43,0.47,5.37,1.42,0.03,0.01,17,14,13,Tit For Tat|Random: 0.5|Grudger|Anti Tit For Tat|Alternator|Cycler DC|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Suspicious Tit For Tat|Soft Joss: 0.9|Evolved FSM 16|Defector|Bully
345,3.12,-0.48,5.94,1.16,0.05,0.09,69,34,5,"GTFT: 0.33|Evolved HMM 5|DoubleCrosser: (D, D)|Cycler DC|Win-Shift Lose-Stay: D"
346,3.5,-0.43,5.67,1.85,0.09,0.06,43,133,13,"DoubleCrosser: (D, D)|Defector|GTFT: 0.33|Random: 0.5|Cycler DC|Win-Shift Lose-Stay: D|Meta Winner: 12 players|Evolved FSM 16|Tit For 2 Tats|Tit For Tat|Alternator|Cooperator|Bully"
347,2.37,-0.67,4.11,0.94,0.05,0.01,73,11,17,"Grudger|Evolved FSM 16|Random: 0.5|Soft Joss: 0.9|Meta Mixer: 15 players|Anti Tit For Tat|DoubleCrosser: (D, D)|Meta Winner: 15 players|Bully|Evolved HMM 5|Defector|GTFT: 0.33|Cooperator|Suspicious Tit For Tat|Tit For 2 Tats|Win-Shift Lose-Stay: D|Cycler DC"
348,3.65,0.33,5.5,1.13,0.02,0.1,10,135,8,"DoubleCrosser: (D, D)|Bully|Tit For Tat|Random: 0.5|Cooperator|Soft Joss: 0.9|Defector|Alternator"
349,3.96,-0.25,4.57,0.24,0.09,0.01,51,40,3,Bully|Soft Joss: 0.9|Random: 0.5
350,3.91,-0.99,4.91,1.19,0.1,0.07,67,84,7,Suspicious Tit For Tat|Anti Tit For Tat|Win-Stay Lose-Shift|GTFT: 0.33|Meta Mixer: 6 players|Grudger|Random: 0.5
351,3.2,-0.49,5.09,0.19,0.02,0.08,61,23,3,Suspicious Tit For Tat|Defector|Tit For 2 Tats
352,2.98,0.61,4.24,0.86,0.03,0.07,26,92,6,Grudger|Evolved HMM 5|Suspicious Tit For Tat|Random: 0.5|Soft Joss: 0.9|Meta Mixer: 5 players
353,2.54,-0.82,4.78,1.2,0.04,0.04,33,112,16,"Bully|Anti Tit For Tat|Evolved HMM 5|GTFT: 0.33|Soft Joss: 0.9|Evolved FSM 16|Cooperator|Random: 0.5|Tit For 2 Tats|Meta Winner: 14 players|Tit For Tat|Win-Shift Lose-Stay: D|Meta Mixer: 14 players|Grudger|DoubleCrosser: (D, D)|Defector"
354,3.1,0.03,5.14,1.83,0.05,0.04,69,170,11,Grudger|Win-Shift Lose-Stay: D|Bully|Evolved HMM 5|Alternator|Anti Tit For Tat|Meta Winner: 10 players|GTFT: 0.33|Tit For Tat|Evolved FSM 16|Tit For 2 Tats
355,3.45,-0.1,4.63,1.51,0.08,0.03,33,55,8,"Bully|Win-Shift Lose-Stay: D|Cooperator|DoubleCrosser: (D, D)|Alternator|Random: 0.5|Suspicious Tit For Tat|Anti Tit For Tat"
356,3.31,-0.19,4.03,0.92,0.07,0.07,72,78,14,"Tit For 2 Tats|Win-Stay Lose-Shift|Bully|Cycler DC|Evolved HMM 5|Alternator|Cooperator|Anti Tit For Tat|Soft Joss: 0.9|DoubleCrosser: (D, D)|Grudger|GTFT: 0.33|Tit For Tat|Defector"
357,2.97,-0.1,4.89,0.04,0.02,0.03,60,14,13,"Alternator|Cooperator|DoubleCrosser: (D, D)|Evolved FSM 16|Random: 0.5|Grudger|Win-Stay Lose-Shift|Evolved HMM 5|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Cycler DC|Meta Winner: 12 players|Tit For Tat"
358,3.03,0.87,4.8,1.45,0.09,0.09,39,183,4,"Evolved HMM 5|Alternator|DoubleCrosser: (D, D)|GTFT: 0.33"
359,3.25,-0.1,4.23,1.29,0.04,0.02,34,121,14,Soft Joss: 0.9|Tit For Tat|Evolved HMM 5|Meta Mixer: 12 players|GTFT: 0.33|Meta Winner: 12 players|Win-Stay Lose-Shift|Grudger|Random: 0.5|Evolved FSM 16|Bully|Cycler DC|Suspicious Tit For Tat|Cooperator
360,3.35,0.59,5.67,1.47,0.08,0.08,89,54,12,Bully|Random: 0.5|Cycler DC|Defector|Suspicious Tit For Tat|Meta Winner: 10 players|Win-Stay Lose-Shift|Tit For Tat|Anti Tit For Tat|Meta Mixer: 10 players|Tit For 2 Tats|Evolved FSM 16
361,3.11,-0.28,4.47,2.0,0.03,0.07,32,129,4,"Bully|GTFT: 0.33|DoubleCrosser: (D, D)|Cooperator"
362,2.3,0.03,4.53,1.38,0.07,0.07,66,118,6,Cooperator|Meta Winner: 4 players|Evolved FSM 16|Anti Tit For Tat|Meta Mixer: 4 players|Bully
363,3.74,-0.69,5.26,1.82,0.03,0.04,74,128,6,"Cycler DC|Grudger|GTFT: 0.33|Meta Winner: 5 players|Cooperator|DoubleCrosser: (D, D)"
364,3.94,-0.99,4.4,1.54,0.08,0.05,46,130,8,"Bully|Win-Shift Lose-Stay: D|Grudger|DoubleCrosser: (D, D)|Evolved FSM 16|GTFT: 0.33|Soft Joss: 0.9|Cooperator"
365,3.51,-0.54,4.3,0.84,0.08,0.04,62,118,19,"Grudger|Alternator|Soft Joss: 0.9|Cycler DC|Meta Mixer: 17 players|Meta Winner: 17 players|Tit For 2 Tats|Win-Shift Lose-Stay: D|Anti Tit For Tat|Evolved FSM 16|Defector|Win-Stay Lose-Shift|Suspicious Tit For Tat|Tit For Tat|GTFT: 0.33|Cooperator|Random: 0.5|DoubleCrosser: (D, D)|Evolved HMM 5"
366,3.28,-0.88,5.32,1.81,0.06,0.07,94,134,12,"DoubleCrosser: (D, D)|Tit For 2 Tats|Evolved FSM 16|Win-Stay Lose-Shift|GTFT: 0.33|Soft Joss: 0.9|Defector|Alternator|Cycler DC|Win-Shift Lose-Stay: D|Evolved HMM 5|Bully"
367,2.89,0.09,5.4,0.41,0.08,0.07,99,89,15,"Suspicious Tit For Tat|Win-Stay Lose-Shift|Bully|Anti Tit For Tat|GTFT: 0.33|Meta Winner: 13 players|Grudger|DoubleCrosser: (D, D)|Tit For 2 Tats|Evolved FSM 16|Win-Shift Lose-Stay: D|Meta Mixer: 13 players|Cycler DC|Evolved HMM 5|Alternator"
368,3.78,-0.48,4.05,1.08,0.08,0.03,64,130,6,Anti Tit For Tat|Grudger|Win-Shift Lose-Stay: D|Evolved HMM 5|Meta Mixer: 4 players|Meta Winner: 4 players
369,3.3,-0.4,4.1,0.25,0.07,0.05,40,191,20,"Meta Winner: 18 players|Tit For Tat|Grudger|Win-Stay Lose-Shift|Evolved HMM 5|GTFT: 0.33|Tit For 2 Tats|Evolved FSM 16|Random: 0.5|Soft Joss: 0.9|Bully|Suspicious Tit For Tat|Cooperator|Alternator|DoubleCrosser: (D, D)|Cycler DC|Anti Tit For Tat|Meta Mixer: 18 players|Defector|Win-Shift Lose-Stay: D"
370,2.85,-0.82,4.29,0.82,0.04,0.01,37,115,5,Grudger|Evolved HMM 5|Tit For 2 Tats|Meta Mixer: 4 players|Evolved FSM 16
371,3.9,-0.17,5.38,1.46,0.02,0.05,72,183,17,Cycler DC|Evolved HMM 5|Meta Mixer: 15 players|Cooperator|Suspicious Tit For Tat|Tit For Tat|Soft Joss: 0.9|Alternator|Grudger|Bully|Win-Shift Lose-Stay: D|Defector|Anti Tit For Tat|Meta Winner: 15 players|Evolved FSM 16|Tit For 2 Tats|Random: 0.5
372,2.58,-0.76,4.74,1.05,0.03,0.04,47,125,3,"Cycler DC|Meta Winner: 2 players|DoubleCrosser: (D, D)"
373,3.79,-0.57,4.1,1.78,0.08,0.05,25,141,14,"Bully|Anti Tit For Tat|DoubleCrosser: (D, D)|Random: 0.5|Win-Stay Lose-Shift|Evolved HMM 5|Tit For Tat|Defector|Suspicious Tit For Tat|Evolved FSM 16|Soft Joss: 0.9|Meta Winner: 13 players|Win-Shift Lose-Stay: D|Cycler DC"
374,3.52,-0.7,5.27,1.33,0.07,0.01,89,171,16,Tit For 2 Tats|Tit For Tat|Meta Winner: 14 players|GTFT: 0.33|Anti Tit For Tat|Evolved HMM 5|Meta Mixer: 14 players|Grudger|Cycler DC|Soft Joss: 0.9|Random: 0.5|Bully|Alternator|Evolved FSM 16|Defector|Win-Shift Lose-Stay: D
375,2.95,-0.76,4.38,1.79,0.09,0.02,12,71,9,Tit For Tat|Meta Mixer: 7 players|Soft Joss: 0.9|Bully|GTFT: 0.33|Suspicious Tit For Tat|Win-Stay Lose-Shift|Alternator|Meta Winner: 7 players
376,2.63,-0.77,5.72,0.51,0.01,0.02,28,47,11,"Bully|Cycler DC|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Defector|Alternator|Evolved FSM 16|Random: 0.5|Meta Winner: 10 players|Soft Joss: 0.9|GTFT: 0.33"
377,3.88,-0.9,4.52,1.8,0.02,0.06,40,127,19,"Evolved HMM 5|Tit For 2 Tats|Cooperator|Win-Shift Lose-Stay: D|Anti Tit For Tat|Defector|Tit For Tat|Meta Winner: 17 players|Suspicious Tit For Tat|Random: 0.5|DoubleCrosser: (D, D)|Alternator|Grudger|Soft Joss: 0.9|GTFT: 0.33|Meta Mixer: 17 players|Bully|Evolved FSM 16|Cycler DC"
378,3.11,-0.39,4.49,1.57,0.04,0.01,91,129,9,Cycler DC|Grudger|Evolved FSM 16|Defector|Tit For Tat|Win-Shift Lose-Stay: D|Suspicious Tit For Tat|Soft Joss: 0.9|Random: 0.5
379,3.63,0.24,4.08,1.92,0.07,0.02,17,124,11,"Meta Winner: 9 players|Win-Shift Lose-Stay: D|Tit For 2 Tats|Grudger|Suspicious Tit For Tat|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Meta Mixer: 9 players|Cycler DC|Alternator|Bully"
380,3.13,-0.21,5.48,0.6,0.01,0.01,81,72,16,"Suspicious Tit For Tat|Evolved HMM 5|GTFT: 0.33|Evolved FSM 16|Win-Shift Lose-Stay: D|Tit For 2 Tats|Grudger|Tit For Tat|Cycler DC|Cooperator|Defector|Win-Stay Lose-Shift|Meta Mixer: 15 players|Soft Joss: 0.9|DoubleCrosser: (D, D)|Bully"
381,3.38,-1.0,4.03,1.29,0.05,0.09,96,45,16,Evolved FSM 16|Random: 0.5|Tit For 2 Tats|Bully|Evolved HMM 5|Win-Shift Lose-Stay: D|Alternator|GTFT: 0.33|Tit For Tat|Meta Winner: 14 players|Anti Tit For Tat|Defector|Suspicious Tit For Tat|Grudger|Cycler DC|Meta Mixer: 14 players
382,3.68,0.97,4.77,1.62,0.01,0.04,34,114,3,Tit For Tat|Alternator|Win-Shift Lose-Stay: D
383,2.55,-0.66,4.22,1.0,0.02,0.07,96,175,8,Bully|Meta Mixer: 6 players|Cycler DC|Meta Winner: 6 players|Evolved FSM 16|Random: 0.5|Win-Stay Lose-Shift|Cooperator
384,3.94,0.23,4.05,1.36,0.07,0.09,10,110,4,"GTFT: 0.33|DoubleCrosser: (D, D)|Meta Mixer: 3 players|Win-Shift Lose-Stay: D"
385,3.04,0.03,4.24,0.99,0.0,0.07,16,72,16,"Evolved FSM 16|Soft Joss: 0.9|GTFT: 0.33|Alternator|Tit For 2 Tats|Cooperator|Defector|Anti Tit For Tat|Win-Stay Lose-Shift|Evolved HMM 5|Meta Mixer: 15 players|Suspicious Tit For Tat|Random: 0.5|Tit For Tat|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)"
386,2.13,-0.94,4.66,1.25,0.04,0.0,90,86,11,"Tit For Tat|Cooperator|Random: 0.5|Meta Winner: 9 players|GTFT: 0.33|DoubleCrosser: (D, D)|Alternator|Defector|Win-Shift Lose-Stay: D|Meta Mixer: 9 players|Anti Tit For Tat"
387,3.24,0.25,5.55,1.53,0.06,0.01,17,9,15,"GTFT: 0.33|Bully|Cycler DC|Anti Tit For Tat|Soft Joss: 0.9|Alternator|Evolved FSM 16|Win-Stay Lose-Shift|Meta Winner: 14 players|Suspicious Tit For Tat|Evolved HMM 5|Tit For 2 Tats|Random: 0.5|DoubleCrosser: (D, D)|Tit For Tat"
388,3.2,-0.98,4.47,1.32,0.04,0.08,89,159,6,GTFT: 0.33|Alternator|Soft Joss: 0.9|Evolved HMM 5|Meta Winner: 5 players|Win-Stay Lose-Shift
389,2.21,-0.86,4.38,1.19,0.08,0.02,83,33,19,"Win-Shift Lose-Stay: D|Grudger|DoubleCrosser: (D, D)|Random: 0.5|Soft Joss: 0.9|Bully|Cooperator|Evolved HMM 5|Alternator|Meta Mixer: 17 players|Tit For 2 Tats|Cycler DC|Suspicious Tit For Tat|Meta Winner: 17 players|Defector|Win-Stay Lose-Shift|Tit For Tat|Evolved FSM 16|GTFT: 0.33"
390,2.62,-0.26,4.29,0.69,0.0,0.06,96,38,4,Tit For Tat|Evolved HMM 5|Evolved FSM 16|Anti Tit For Tat
391,3.2,0.16,5.96,0.66,0.1,0.06,63,85,8,Cooperator|Soft Joss: 0.9|Anti Tit For Tat|Random: 0.5|Tit For Tat|Meta Mixer: 7 players|Alternator|GTFT: 0.33
392,2.46,-0.52,4.45,1.25,0.07,0.1,52,190,15,"Suspicious Tit For Tat|Tit For 2 Tats|Defector|Alternator|Grudger|Evolved HMM 5|Anti Tit For Tat|Evolved FSM 16|Soft Joss: 0.9|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Bully|Cycler DC|Cooperator|Win-Stay Lose-Shift"
393,2.57,-0.48,4.4,0.44,0.02,0.08,41,46,9,"Alternator|Defector|Win-Shift Lose-Stay: D|Cooperator|Meta Winner: 8 players|DoubleCrosser: (D, D)|GTFT: 0.33|Bully|Suspicious Tit For Tat"
394,3.77,-0.58,5.31,0.68,0.05,0.04,57,170,8,"Evolved HMM 5|DoubleCrosser: (D, D)|Bully|Cooperator|Cycler DC|Soft Joss: 0.9|Evolved FSM 16|Tit For 2 Tats"
395,3.07,-0.36,4.38,1.39,0.04,0.06,15,196,9,Evolved FSM 16|Win-Stay Lose-Shift|Cycler DC|GTFT: 0.33|Tit For Tat|Alternator|Evolved HMM 5|Tit For 2 Tats|Meta Winner: 8 players
396,3.7,0.77,5.75,1.94,0.02,0.01,70,170,5,Defector|Evolved HMM 5|Tit For 2 Tats|Meta Mixer: 4 players|Grudger
397,2.93,-0.25,5.0,0.64,0.07,0.07,73,122,11,"Meta Mixer: 10 players|Tit For 2 Tats|Anti Tit For Tat|Suspicious Tit For Tat|Tit For Tat|Soft Joss: 0.9|Cooperator|Random: 0.5|DoubleCrosser: (D, D)|Evolved HMM 5|Grudger"
398,3.78,0.87,4.61,1.14,0.04,0.06,27,193,5,Win-Stay Lose-Shift|Soft Joss: 0.9|Evolved HMM 5|Grudger|Tit For Tat
399,2.93,-0.15,5.17,1.24,0.05,0.04,73,82,11,Tit For 2 Tats|Alternator|Defector|Soft Joss: 0.9|Tit For Tat|Cycler DC|GTFT: 0.33|Anti Tit For Tat|Evolved FSM 16|Meta Winner: 10 players|Evolved HMM 5
400,2.39,-0.39,4.4,0.66,0.08,0.07,45,49,7,"Evolved FSM 16|Win-Shift Lose-Stay: D|Alternator|Win-Stay Lose-Shift|Evolved HMM 5|DoubleCrosser: (D, D)|Defector"
401,2.94,0.52,5.31,1.03,0.01,0.04,39,186,9,Random: 0.5|Tit For Tat|Evolved HMM 5|Soft Joss: 0.9|Evolved FSM 16|Defector|Tit For 2 Tats|Anti Tit For Tat|Meta Winner: 8 players
402,2.86,-0.16,5.69,1.88,0.04,0.09,13,96,7,Meta Mixer: 6 players|Cycler DC|Win-Stay Lose-Shift|Alternator|Random: 0.5|Tit For 2 Tats|GTFT: 0.33
403,3.56,-0.35,4.81,1.08,0.0,0.08,27,40,13,"Meta Mixer: 11 players|Meta Winner: 11 players|Tit For 2 Tats|Evolved FSM 16|Suspicious Tit For Tat|Random: 0.5|Anti Tit For Tat|Win-Shift Lose-Stay: D|Soft Joss: 0.9|Cooperator|Tit For Tat|DoubleCrosser: (D, D)|Defector"
404,2.9,-0.81,5.14,1.79,0.01,0.06,14,177,18,"Alternator|Defector|Suspicious Tit For Tat|Bully|Tit For 2 Tats|Cycler DC|Cooperator|DoubleCrosser: (D, D)|Soft Joss: 0.9|GTFT: 0.33|Win-Shift Lose-Stay: D|Anti Tit For Tat|Tit For Tat|Meta Winner: 17 players|Evolved HMM 5|Grudger|Evolved FSM 16|Random: 0.5"
405,2.84,-0.22,4.26,1.49,0.09,0.02,36,80,16,"Random: 0.5|Defector|Win-Stay Lose-Shift|Suspicious Tit For Tat|Soft Joss: 0.9|Cycler DC|Cooperator|Alternator|Bully|Tit For Tat|Anti Tit For Tat|Evolved HMM 5|DoubleCrosser: (D, D)|Meta Winner: 15 players|Grudger|Win-Shift Lose-Stay: D"
406,3.76,0.4,4.58,0.91,0.07,0.03,88,45,16,"Tit For Tat|Defector|DoubleCrosser: (D, D)|Soft Joss: 0.9|Tit For 2 Tats|Evolved HMM 5|GTFT: 0.33|Bully|Grudger|Win-Stay Lose-Shift|Anti Tit For Tat|Suspicious Tit For Tat|Alternator|Evolved FSM 16|Win-Shift Lose-Stay: D|Random: 0.5"
407,3.08,-0.87,5.77,1.33,0.07,0.09,73,106,20,"Cooperator|Grudger|Bully|Meta Winner: 18 players|GTFT: 0.33|Suspicious Tit For Tat|Tit For Tat|Evolved FSM 16|Cycler DC|Evolved HMM 5|Win-Shift Lose-Stay: D|Alternator|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Soft Joss: 0.9|Random: 0.5|Meta Mixer: 18 players|Anti Tit For Tat|Tit For 2 Tats|Defector"
408,3.5,-0.86,4.65,0.97,0.05,0.02,66,36,18,"Win-Shift Lose-Stay: D|Defector|Meta Mixer: 16 players|Alternator|Cooperator|Bully|Cycler DC|Anti Tit For Tat|Meta Winner: 16 players|Suspicious Tit For Tat|Soft Joss: 0.9|Tit For 2 Tats|Evolved HMM 5|Evolved FSM 16|Win-Stay Lose-Shift|Grudger|Random: 0.5|DoubleCrosser: (D, D)"
409,3.43,0.06,4.36,1.79,0.04,0.0,91,134,6,Tit For 2 Tats|Win-Stay Lose-Shift|Soft Joss: 0.9|Anti Tit For Tat|Alternator|Random: 0.5
410,3.53,-0.25,5.54,1.86,0.02,0.01,63,8,3,GTFT: 0.33|Suspicious Tit For Tat|Bully
411,3.76,0.66,4.44,1.59,0.02,0.02,63,132,6,GTFT: 0.33|Meta Winner: 5 players|Evolved FSM 16|Suspicious Tit For Tat|Evolved HMM 5|Soft Joss: 0.9
412,3.88,-0.57,5.08,0.24,0.04,0.02,61,168,13,"Alternator|Tit For 2 Tats|Suspicious Tit For Tat|Soft Joss: 0.9|Tit For Tat|Anti Tit For Tat|GTFT: 0.33|Cycler DC|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Defector|Meta Winner: 12 players|Evolved HMM 5"
413,3.43,0.84,5.98,1.58,0.06,0.03,22,154,13,"Tit For 2 Tats|Cycler DC|GTFT: 0.33|Defector|Evolved FSM 16|DoubleCrosser: (D, D)|Random: 0.5|Tit For Tat|Anti Tit For Tat|Evolved HMM 5|Alternator|Meta Winner: 12 players|Suspicious Tit For Tat"
414,3.48,0.41,5.02,1.01,0.0,0.0,25,80,10,"DoubleCrosser: (D, D)|Tit For Tat|Bully|Anti Tit For Tat|Cycler DC|Defector|Meta Mixer: 9 players|Random: 0.5|Cooperator|Evolved FSM 16"
415,3.28,0.45,4.75,0.48,0.1,0.04,52,35,11,"GTFT: 0.33|Anti Tit For Tat|Evolved HMM 5|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Tit For 2 Tats|Alternator|Cooperator|Grudger|Defector|Meta Winner: 10 players"
416,3.08,0.33,4.48,1.81,0.02,0.07,38,156,15,"Evolved HMM 5|GTFT: 0.33|Defector|Soft Joss: 0.9|Alternator|Anti Tit For Tat|DoubleCrosser: (D, D)|Tit For Tat|Meta Winner: 13 players|Cooperator|Random: 0.5|Bully|Meta Mixer: 13 players|Grudger|Win-Stay Lose-Shift"
417,3.1,-0.59,4.35,1.59,0.05,0.04,69,80,8,"Suspicious Tit For Tat|Tit For Tat|DoubleCrosser: (D, D)|Defector|Meta Mixer: 7 players|Cycler DC|Soft Joss: 0.9|Win-Stay Lose-Shift"
418,3.95,-0.66,4.16,0.8,0.04,0.05,65,195,7,"Random: 0.5|Alternator|Tit For 2 Tats|DoubleCrosser: (D, D)|Bully|Evolved FSM 16|Cycler DC"
419,2.91,0.21,4.93,0.75,0.01,0.01,70,51,7,Suspicious Tit For Tat|Alternator|Meta Mixer: 5 players|Evolved HMM 5|Grudger|Tit For Tat|Meta Winner: 5 players
420,3.88,-0.25,5.85,1.94,0.05,0.06,85,19,16,Anti Tit For Tat|Cooperator|Tit For 2 Tats|Defector|Suspicious Tit For Tat|Evolved FSM 16|Random: 0.5|Cycler DC|Grudger|Evolved HMM 5|Win-Shift Lose-Stay: D|Tit For Tat|GTFT: 0.33|Win-Stay Lose-Shift|Alternator|Meta Mixer: 15 players
421,3.47,-0.93,5.85,0.48,0.08,0.06,96,8,7,Win-Shift Lose-Stay: D|Soft Joss: 0.9|Cycler DC|Meta Winner: 5 players|Tit For Tat|Win-Stay Lose-Shift|Meta Mixer: 5 players
422,3.83,0.17,5.29,0.8,0.09,0.05,34,109,8,"DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Evolved HMM 5|Tit For 2 Tats|Evolved FSM 16|Cycler DC|Grudger"
423,3.75,-0.82,4.82,1.46,0.06,0.08,54,37,11,"Suspicious Tit For Tat|Tit For 2 Tats|Win-Stay Lose-Shift|Alternator|Defector|DoubleCrosser: (D, D)|Tit For Tat|Evolved HMM 5|Anti Tit For Tat|Grudger|Meta Winner: 10 players"
424,3.31,-0.66,5.05,1.47,0.04,0.07,35,125,8,Evolved HMM 5|Cooperator|Soft Joss: 0.9|Suspicious Tit For Tat|Defector|Meta Mixer: 7 players|Alternator|Grudger
425,3.25,0.74,4.82,1.25,0.02,0.03,58,32,11,"Bully|GTFT: 0.33|Alternator|Tit For Tat|Random: 0.5|Evolved HMM 5|Meta Mixer: 10 players|Tit For 2 Tats|Anti Tit For Tat|Evolved FSM 16|DoubleCrosser: (D, D)"
426,3.91,0.58,4.53,1.33,0.0,0.02,10,97,19,"Win-Shift Lose-Stay: D|Random: 0.5|Meta Mixer: 17 players|GTFT: 0.33|DoubleCrosser: (D, D)|Defector|Soft Joss: 0.9|Evolved HMM 5|Evolved FSM 16|Grudger|Cooperator|Tit For 2 Tats|Suspicious Tit For Tat|Win-Stay Lose-Shift|Cycler DC|Alternator|Bully|Anti Tit For Tat|Meta Winner: 17 players"
427,3.74,0.67,4.01,0.8,0.09,0.0,25,136,11,"Tit For Tat|Grudger|Soft Joss: 0.9|Random: 0.5|DoubleCrosser: (D, D)|GTFT: 0.33|Cooperator|Alternator|Evolved FSM 16|Defector|Tit For 2 Tats"
428,3.75,0.47,5.27,1.94,0.07,0.02,72,103,5,"Grudger|DoubleCrosser: (D, D)|Random: 0.5|Cooperator|Tit For 2 Tats"
429,2.39,0.04,4.59,0.29,0.06,0.09,74,9,7,Random: 0.5|Bully|Win-Stay Lose-Shift|Soft Joss: 0.9|Defector|Evolved HMM 5|Tit For Tat
430,2.96,-0.51,5.91,1.08,0.02,0.09,99,23,6,"DoubleCrosser: (D, D)|Alternator|Defector|GTFT: 0.33|Tit For 2 Tats|Random: 0.5"
431,3.44,0.9,4.56,1.33,0.07,0.07,78,163,18,"Bully|GTFT: 0.33|Tit For Tat|Meta Winner: 16 players|Meta Mixer: 16 players|Suspicious Tit For Tat|Grudger|DoubleCrosser: (D, D)|Tit For 2 Tats|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Random: 0.5|Cooperator|Anti Tit For Tat|Evolved HMM 5|Alternator|Defector|Cycler DC"
432,2.68,-0.62,4.22,1.18,0.09,0.06,26,81,15,"Meta Mixer: 13 players|Alternator|Win-Stay Lose-Shift|Anti Tit For Tat|Suspicious Tit For Tat|DoubleCrosser: (D, D)|Random: 0.5|Soft Joss: 0.9|Defector|Grudger|Bully|Win-Shift Lose-Stay: D|Cooperator|Meta Winner: 13 players|Tit For Tat"
